Date,Symbol,Close
2026-03-12,NIFTY50,23639.150390625
2026-03-13,NIFTY50,23151.099609375
2026-03-16,NIFTY50,23408.80078125
2026-03-17,NIFTY50,23581.150390625
2026-03-18,NIFTY50,23777.80078125
2026-03-19,NIFTY50,23002.150390625
2026-03-20,NIFTY50,23114.5
2026-03-23,NIFTY50,22512.650390625
2026-03-24,NIFTY50,22912.400390625
2026-03-25,NIFTY50,23306.44921875
2026-03-27,NIFTY50,22819.599609375
2026-03-30,NIFTY50,22331.400390625
2026-04-01,NIFTY50,22679.400390625
2026-04-02,NIFTY50,22713.099609375
2026-04-06,NIFTY50,22968.25
2026-04-07,NIFTY50,23123.650390625
2026-04-08,NIFTY50,23997.349609375
2026-04-09,NIFTY50,23775.099609375
2026-04-10,NIFTY50,24050.599609375
2026-04-13,NIFTY50,23842.650390625
2026-04-15,NIFTY50,24231.30078125
2026-04-16,NIFTY50,24196.75
2026-04-17,NIFTY50,24353.55078125
2026-04-20,NIFTY50,24364.849609375
2026-04-21,NIFTY50,24576.599609375
2026-04-22,NIFTY50,24378.099609375
2026-04-23,NIFTY50,24173.05078125
2026-04-24,NIFTY50,23897.94921875
2026-04-27,NIFTY50,24092.69921875
2026-04-28,NIFTY50,23995.69921875
2026-04-29,NIFTY50,24177.650390625
2026-04-30,NIFTY50,23997.55078125
2026-05-04,NIFTY50,24119.30078125
2026-05-05,NIFTY50,24032.80078125
2026-05-06,NIFTY50,24330.94921875
2026-05-07,NIFTY50,24326.650390625
2026-05-08,NIFTY50,24176.150390625
2026-05-11,NIFTY50,23815.849609375
2026-05-12,NIFTY50,23379.55078125
2026-05-13,NIFTY50,23412.599609375
2026-05-14,NIFTY50,23689.599609375
2026-05-15,NIFTY50,23643.5
2026-05-18,NIFTY50,23649.94921875
2026-05-19,NIFTY50,23618.0
2026-05-20,NIFTY50,23659.0
2026-05-21,NIFTY50,23654.69921875
2026-05-22,NIFTY50,23719.30078125
2026-05-25,NIFTY50,24031.69921875
2026-05-26,NIFTY50,23913.69921875
2026-05-27,NIFTY50,23907.150390625
2026-05-29,NIFTY50,23547.75
2026-06-01,NIFTY50,23382.599609375
2026-06-02,NIFTY50,23483.55078125
2026-06-03,NIFTY50,23405.599609375
2026-06-04,NIFTY50,23416.55078125
2026-06-05,NIFTY50,23366.69921875
2026-06-08,NIFTY50,23123.0
2026-06-09,NIFTY50,23242.099609375
2026-06-10,NIFTY50,23214.94921875
2026-06-11,NIFTY50,23161.599609375
2026-06-12,NIFTY50,23622.900390625
2026-06-15,NIFTY50,23853.900390625
2026-06-16,NIFTY50,23989.150390625
2026-06-17,NIFTY50,24085.69921875
2026-06-18,NIFTY50,24168.0
2026-06-19,NIFTY50,24013.099609375
2026-06-22,NIFTY50,24102.900390625
2026-06-23,NIFTY50,23824.099609375
2026-06-24,NIFTY50,24021.650390625
2026-06-25,NIFTY50,24056.0
2026-06-29,NIFTY50,23946.25
2026-06-30,NIFTY50,23865.75
2026-07-01,NIFTY50,24005.849609375
2026-07-02,NIFTY50,24175.69921875
2026-07-03,NIFTY50,24270.849609375
2026-07-06,NIFTY50,24430.349609375
2026-07-07,NIFTY50,24398.69921875
2026-07-08,NIFTY50,23882.05078125
2026-07-09,NIFTY50,23962.80078125
2026-07-10,NIFTY50,24206.900390625
2026-07-13,NIFTY50,24211.0
2026-07-14,NIFTY50,24052.05078125
2026-07-15,NIFTY50,24078.5
2026-07-16,NIFTY50,24072.75
2026-07-17,NIFTY50,24334.30078125
2026-07-20,NIFTY50,24238.5
2026-07-21,NIFTY50,24187.69921875
2026-07-22,NIFTY50,23996.25
2026-07-23,NIFTY50,23869.599609375
2026-07-24,NIFTY50,23767.44921875
2026-07-27,NIFTY50,23995.94921875
2026-07-28,NIFTY50,23985.349609375
2026-07-29,NIFTY50,24250.19921875
2026-07-30,NIFTY50,24317.150390625
2026-07-31,NIFTY50,24383.599609375
2026-08-03,NIFTY50,24774.30078125
2026-08-04,NIFTY50,24614.900390625
2026-08-05,NIFTY50,24624.650390625
2026-08-06,NIFTY50,24636.0
2026-08-07,NIFTY50,24570.650390625
2026-08-10,NIFTY50,24583.80078125
2026-08-11,NIFTY50,24471.69921875
2026-08-12,NIFTY50,24435.94921875
2026-08-13,NIFTY50,24395.849609375
2026-08-14,NIFTY50,24366.0
2026-08-17,NIFTY50,24287.650390625
2026-08-18,NIFTY50,24154.900390625
2026-08-19,NIFTY50,24078.30078125
2026-08-20,NIFTY50,24231.849609375
2026-08-21,NIFTY50,24252.0
2026-08-24,NIFTY50,24219.05078125
2026-08-25,NIFTY50,24334.55078125
2026-08-26,NIFTY50,24207.75
2026-08-26,NIFTY_SMALLCAP250,20067.30078125
